#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
174,Sammy Watkins,WR,FA,5.1,19.1,18.5,0,13.8,3.7,11.4,30.7,11.4,-,1.4,-,-,-,-,-,-,11.5,115.1
175,Kendrick Bourne,WR,NE,0,7.4,3.7,12.4,7.3,3.2,0,14.1,8.6,7.3,BYE,4.7,10,4.2,3.6,11.3,16.9,7.2,114.7
176,Jamaal Williams,RB,NO,4.6,10.1,6.5,2.7,9.2,4.9,-,6.9,7.4,0.3,0.5,0.5,6.7,1.7,19.7,27.6,5,7.1,114.3
177,Chris Herndon IV,TE,FA,0,5,1.9,2.8,0,13.6,14.2,8.6,10.2,6.4,-,12.7,5.1,2.4,8.3,20.2,1.8,7.1,113.2
178,Pittsburgh Steelers,DST,PIT,10,1,17,4,16,3,BYE,7,3,15,9,2,1,6,7,4,8,7.1,113
178,Tennessee Titans,DST,TEN,5,7,12,6,7,2,3,BYE,10,7,-4,3,5,10,17,13,10,7.1,113
180,Josh Rosen,QB,FA,-,-,0.6,12.5,10.5,7.6,3.2,19.3,-,8.2,13.4,6.1,9.2,7.9,0.1,8.4,6,8.1,112.9
181,Marquez Valdes-Scantling,WR,KC,0,1.3,0,4.8,19.8,13.3,-,12.5,13.1,10.4,1.8,1.3,6.8,3.9,2.2,12.5,7.3,6.9,111
182,New Orleans Saints,DST,NO,-4,6,0,8,8,BYE,1,15,-2,9,13,15,15,8,12,6,0,6.9,110
183,Josh Doctson,WR,FA,2.1,7.7,0,-,-,5,7.2,9.9,12.1,14.6,6.2,12.6,8.1,12.4,0,6,5.3,7.3,109.2
184,Jacksonville Jaguars,DST,JAC,13,5,7,9,5,-1,2,8,BYE,1,9,0,17,4,4,17,9,6.8,109
184,Los Angeles Chargers,DST,LAC,-3,10,4,5,11,10,5,BYE,13,13,0,8,2,3,1,6,21,6.8,109
186,Alex Collins,RB,FA,6.9,12,16.4,9.5,7.6,17.4,7.8,12.3,10.9,-,7.8,-,-,-,-,-,-,10.9,108.6
187,Mark Andrews,TE,BAL,6.1,10.7,7.9,3.2,2.6,4,7.8,7.1,8,BYE,2.9,8.4,7.7,0,5.1,16.3,9.4,6.7,107.2
188,Buffalo Bills,DST,BUF,0,1,17,6,12,14,-2,3,2,11,BYE,7,5,4,4,7,16,6.7,107
189,William Fuller V,WR,FA,-,25.3,21.1,14.9,3.5,5.3,12.8,23.4,-,-,-,-,-,-,-,-,-,15.2,106.3
190,Chris Hogan,WR,FA,2.1,19.2,6.1,3.5,6.4,11.8,12.3,6.9,0,0,-,6.7,4,0,14.8,0,12.4,6.6,106.2
191,Miami Dolphins,DST,MIA,7,13,8,0,6,7,0,-4,25,4,BYE,7,9,1,6,12,5,6.6,106
191,Brandon McManus,K,JAC,13,8,2,13,4,8,10,5,6,-,5,7,6,2,12,2,3,6.6,106
191,Stephen Hauschka,K,FA,3,10,11,0,9,9,3,9,4,13,-,6,3,11,2,7,6,6.6,106
191,Randy Bullock,K,NYG,11,11,3,7,11,3,4,8,BYE,2,3,2,4,11,12,6,8,6.6,106
195,C.J. Uzomah,TE,NYJ,1.4,7.5,9.9,1.6,6.3,11.4,9.3,0,-,5.3,7.1,9.9,8.3,6.7,3.7,14.9,1.6,6.6,104.9
196,Dante Pettis,WR,FA,14.1,4.5,0,0,-,-,-,0,0,5.2,-,17.7,29.7,13.9,13.3,5.1,-,8.6,103.5
197,Royce Freeman,RB,LAR,7.1,8.8,12.8,12.7,7.7,2.2,9.7,-,-,-,10,1.7,2.8,3.6,1.8,2.1,18.3,7.2,101.3
198,David Moore,WR,TB,0,0,0,5.9,18.8,13.2,-,19.7,3.6,2.6,9.7,20.3,0,0,1.9,1.7,3.6,6.3,101
198,Arizona Cardinals,DST,ARI,5,3,8,3,21,14,3,5,BYE,5,4,2,2,7,1,3,15,6.3,101
200,Tre'Quan Smith,WR,DEN,0,2.8,0,0,26.1,-,7.4,4.8,10.3,0,31.7,-,0,0,3.5,2.1,12,6.7,100.7
201,Josh Reynolds,WR,DET,0,0,0,0,6.9,0.8,2.9,19,0,0,20,-,3.9,6.6,12,6.4,21.5,6.3,100
201,Detroit Lions,DST,DET,8,5,8,3,10,BYE,4,1,6,0,6,7,5,18,2,2,15,6.3,100
201,Cleveland Browns,DST,CLE,16,7,9,3,11,-1,14,4,0,7,BYE,7,4,4,7,4,4,6.3,100
204,Robert Foster,WR,FA,0,5,0,0,0,0,-,-,-,13.5,-,17.4,3.7,17.4,20.8,9.2,12.1,7.6,99.1
205,Dan Bailey,K,FA,-,-,0,12,13,10,14,2,6,-,6,6,4,1,11,9,5,7.1,99
206,Damien Williams,RB,FA,0,1.2,3.6,0,0,0.1,0,0,0,0,0,-,6.5,19,30.3,25,12.9,6.2,98.6
207,Carlos Hyde,RB,FA,13.5,12,24.3,14.2,9.7,3.4,-,1.1,-,0.5,4.4,3.3,2.7,0.7,-,4.7,3.9,7,98.4
208,Jason Sanders,K,MIA,9,2,4,1,6,14,3,13,8,14,BYE,6,3,4,5,1,5,6.1,98
208,Dallas Cowboys,DST,DAL,6,12,2,3,6,11,2,BYE,7,5,6,9,8,4,2,14,1,6.1,98
210,Ito Smith,RB,FA,0,6.4,6.5,13.8,8,10.1,6.5,-,13.4,6.6,4.2,2.7,3.2,10.4,5.9,-,-,7,97.7
210,Michael Gallup,WR,DAL,1.9,1.5,2.7,6.5,1.6,3.7,17.1,BYE,8.1,5.4,2,3.9,12.6,6.4,0,14.3,10,6.1,97.7
212,Philadelphia Eagles,DST,PHI,10,6,3,5,4,10,2,7,BYE,4,-4,4,9,8,8,5,16,6.1,97
213,Albert Wilson,WR,FA,6.8,13.5,21.5,6.1,9.3,33,6.6,-,-,-,-,-,-,-,-,-,-,13.8,96.8
214,Giovani Bernard,RB,FA,1.9,8.2,19.6,25.6,-,-,-,-,-,5.6,6.5,3.2,10.6,4,5.2,2,3.5,8,95.9
215,New York Jets,DST,NYJ,20,9,4,7,7,13,-3,2,8,-3,BYE,0,13,10,5,2,0,5.9,94
216,Chris Boswell,K,PIT,3,3,6,6,5,8,BYE,8,5,12,2,10.1,7,3,6,9,-,6.2,93.1
217,Cameron Brate,TE,FA,0,0,12.4,11.9,-,8.5,3.3,2.3,4.5,2.4,3.6,11.6,6.6,15.2,1.9,2.8,5.9,5.8,92.9
218,Green Bay Packers,DST,GB,6,10,1,23,2,7,BYE,4,1,14,5,2,3,13,3,-2,0,5.8,92
219,Chris Thompson,RB,FA,24.8,22.3,2.7,-,12.2,-,-,4.2,-,-,-,-,5.1,6.8,2.3,3.8,7.4,9.2,91.6
220,Chris Conley,WR,SF,2.5,7.7,9.3,5.3,4.1,2.9,1.6,0,3.3,3.2,26.4,-,11.5,3.3,3.9,6.4,0,5.7,91.4
221,Cordarrelle Patterson,RB,ATL,2.9,5.3,2.2,15.5,9.1,2.6,-1.6,3.8,13.8,1.1,-,1.9,7.9,13.1,5,7.9,-,6,90.5
222,Dallas Goedert,TE,PHI,1.4,0,20.3,3.3,3.6,1.7,14.3,10.2,BYE,0,0,6.3,0,14.4,3.2,6,5.7,5.7,90.4
223,Carolina Panthers,DST,CAR,12,1,10,BYE,12,3,7,8,6,-3,2,1,6,5,10,5,5,5.6,90
223,Daniel Carlson,K,LV,7,3,-,-,-,-,-,4,3,7,12,6,12,7,13,11,5,7.5,90
225,Gus Edwards,RB,BAL,-,-,-,-,-,4.2,0,2.9,1,BYE,19.5,11.8,8.2,6.7,16.4,11.5,7.6,8.2,89.8
226,Jaylen Samuels,RB,FA,-,-,0,0,0,0,-,1.7,0.2,11.9,0,2.2,11.5,16.2,19.2,15.4,11.2,6.4,89.5
227,Keelan Cole Sr.,WR,LV,8.4,24.6,9,3.5,11,6.1,4.1,1.8,-,0,0,0,3.6,8.5,0,0,8.5,5.6,89.1
228,Devontae Booker,RB,FA,3.5,1.7,9.4,2.4,10.9,4.9,0.9,14.1,8.4,-,1.4,1.6,6.2,3.1,3.7,7.2,8.4,5.5,87.8
229,Taywan Taylor,WR,FA,0,12.2,7,14.7,4,2.3,1.8,-,4.4,-,-,-,13.4,11.9,3.7,9.4,2.8,6.7,87.6
230,Marquise Goodwin,WR,CLE,0,-,11.8,4.8,-,29.1,4.4,12.5,2.3,10.9,BYE,-,-,4,1.7,5.9,-,7.9,87.4
231,Benjamin Watson,TE,FA,8.4,4.9,12.1,3.3,7,-,16.3,0,15.2,1.1,0,3,0,5.4,3.8,1.6,4.9,5.4,87
231,Josh Lambo,K,FA,8,7,7,13,2,1,1,16,-,10,12,3,6,1,-,-,-,6.7,87
233,Gerald Everett,TE,LAC,0,2.7,1.3,2.3,5.4,4.4,0.5,3.2,9.8,9.5,19.9,-,1.7,6.9,9.6,9.4,0,5.4,86.6
234,Randall Cobb,WR,NYJ,29.2,7,4.2,-,-,-,-,8,7.4,-,BYE,-,5.5,15.3,6,-,3.7,9.6,86.3
235,Elijah McGuire,RB,FA,-,-,-,-,-,-,-,-,9.7,8.7,-,3.6,2.5,17.3,14.1,23.5,6.5,10.7,85.9
236,Jeff Driskel,QB,CLE,-,-,-,-,-,-,2.1,-,-,11.3,0,17.1,9.7,12,10.4,17.4,5.1,9.5,85.1
237,Cincinnati Bengals,DST,CIN,12,10,0,-1,22,-1,0,19,BYE,-4,5,-4,4,2,10,1,10,5.3,85
238,John Ross,WR,FA,7.3,1.5,4.6,13.2,-,-,0,-,-,11.9,10.7,12.1,3.5,9.1,1.9,8,1.1,6.5,84.9
239,Jesse James,TE,FA,9,24.8,1.7,3.3,4,7.6,-,2.9,7.3,7.8,0,7.5,1.7,4.8,1.9,0,0,5.3,84.3
240,New York Giants,DST,NYG,4,1,7,0,5,0,5,3,BYE,4,11,3,17,18,2,2,2,5.3,84
241,Greg Joseph,K,MIN,-,-,8,8,6,6,3,7,5,4,-,5,1,10,6,8,6,5.9,83
242,Jamison Crowder,WR,WAS,6.2,5.7,14.5,BYE,9.5,-,-,-,-,-,-,-,7.1,16.7,8.6,12.8,1.7,9.2,82.8
243,Graham Gano,K,NYG,4,8,8,-,19,3,1,15,6,3,1,9,5,-,-,-,-,6.8,82
244,Phillip Dorsett II,WR,DEN,19.6,9.4,0,15.5,5.5,0,1.8,0,6,3.8,-,3,0,0,0,1.3,16,5.1,81.9
245,Josh Adams,RB,FA,0,0,3,0,-0.1,0,1.7,7.7,-,4.7,16.2,16.4,8.5,3.6,8.8,0.1,11.3,5.1,81.9
246,Ian Thomas,TE,CAR,2.4,3,5,BYE,6.8,0,0,2.5,0,0,0,0,9.6,16.7,3.4,14.8,17.1,5.1,81.3
247,Corey Clement,RB,FA,2.6,19.5,10.5,-,-,15.9,4.2,1.5,-,1.8,3.5,11.6,10.4,-0.4,-,-,-,7.4,81.1
248,Greg Olsen,TE,FA,5.3,-,-,-,-,8.8,8.5,15.6,19.6,8,8.9,3.1,2.3,-,-,-,-,8.9,80.1
249,Atlanta Falcons,DST,ATL,7,4,-3,2,-2,5,5,BYE,6,1,2,3,11,3,20,14,2,5,80
250,Marshawn Lynch,RB,FA,12.9,14.8,17.6,18.7,6.1,8.9,-,-,-,-,-,-,-,-,-,-,-,13.2,79
250,Michael Badgley,K,DET,-,-,-,-,-,9,8,-,-,9,12,9,5,17,3,4,3,7.9,79
252,Dontrelle Inman,WR,FA,-,-,-,-,-,-,0,11.2,-,8.1,13.4,7,3.4,-,0,14.6,18.7,8.5,76.4
253,Nick Foles,QB,FA,5.1,15.7,-,-,-,-,-,-,-,-,-,-,-,-,9.3,30.9,15.2,15.2,76.2
254,Vernon Davis,TE,FA,1.9,1.7,9,-,3.5,13.8,0,3.1,11.2,0,0,15.3,3.5,9.1,3.6,-,-,5.4,75.7
255,Blake Jarwin,TE,FA,0,0,0,0,2.1,0,2.6,-,3.5,0,0,4.5,2.2,12.6,8.5,2.8,36.9,4.7,75.7
256,C.J. Beathard,QB,JAC,-,-,0,17.8,20.7,17.9,6.1,12.5,BYE,-,-,-,-,-,-,-,-,12.5,75
257,Demarcus Robinson,WR,LAR,0,7.3,0,5.1,0,0,3.3,1.1,1.3,6,2.4,BYE,4.8,9.2,8.7,9.7,15.9,4.7,74.8
258,Ryan Grant,WR,FA,13.9,5,12.5,11.4,11.8,4.4,-,-,-,1.6,3.5,1.3,0,2.5,3.6,1.5,1.4,5.3,74.4
259,Ricky Seals-Jones,TE,FA,4.9,5.7,10.5,7.2,0,11.9,3.2,3.2,-,10.1,1.5,1.5,2,6.1,5.2,1.3,-,5,74.3
260,Nick Vannett,TE,LAC,2.1,5.3,6.7,1.6,7.3,-,-,2.6,17.2,7.8,2.7,4.2,1.4,2.2,0,9.1,3.7,4.9,73.9
261,Ty Montgomery II,RB,FA,4.8,5,12.5,9.4,4.8,10.2,-,-0.2,-,-,0.5,9.4,10.5,1.2,-,0,3.2,5.5,71.3
262,Laquon Treadwell,WR,BAL,3.8,10.3,7.3,8.7,5.1,7.8,4.1,5.5,5.7,BYE,1.7,1.6,3.3,4.6,0,-,1.7,4.7,71.2
263,Tajae Sharpe,WR,FA,2.7,2.4,1.6,10.7,6,5.3,17.1,-,1,0,14.7,0,8.1,0,1.6,0,0,4.5,71.2
264,Rashaad Penny,RB,PHI,8.3,3,0.5,4.9,0,9,-,0,5.4,16.8,4.6,0.4,12.5,4.4,-,-,0.6,5,70.4
265,Ryan Switzer,WR,FA,0.8,2.9,9.9,10.3,1.5,1.7,-,0,5.1,5.1,5.8,13.1,2.9,1.1,3.2,4.8,1.2,4.3,69.4
266,Tampa Bay Buccaneers,DST,TB,7,7,5,-3,BYE,0,7,1,-2,4,3,12,13,4,7,1,2,4.3,68
267,Kyle Juszczyk,RB,SF,6.6,4.3,11.8,3.5,14.7,4,3.3,1,3.1,3.3,BYE,0,5,4.1,1.3,0,1.4,4.2,67.4
268,Cairo Santos,K,CHI,-,-,-,-,9,11,-,-,-,-,5,10,6,2,6,9,9,7.4,67
269,Zach Pascal,WR,ARI,2.8,0,1.3,17.6,2.2,9.3,0,0.6,BYE,0,2.1,0,2.8,17.8,2.2,8.1,0,4.2,66.8
270,DaeSean Hamilton,WR,FA,0,0,0,0,7.4,0,0,-,-,-,1.4,2.3,0,17.7,11.6,16,9.9,4.7,66.3
271,Jordan Thomas,TE,FA,3.7,0,7.3,0,2.1,0,0,18.9,7.7,-,2.1,1.6,12.2,7.1,1.2,0,1.6,4.1,65.5
272,Tyler Higbee,TE,LAR,0,7.3,5.5,0,4.6,0,0,1.6,6,11.5,12.3,BYE,3.9,1.9,3.4,2.6,4.6,4.1,65.2
273,Jonnu Smith,TE,ATL,2.2,0,1.9,0,0,2.2,3.1,BYE,11.3,13.5,10.4,14.3,4.9,0,-,-,-,4.9,63.8
274,Chase Edmonds,RB,TB,8.8,7,1,0.1,-0.1,0.4,5.1,3.1,-,0.7,1.7,0,20.6,1.4,6.4,3.1,3.8,3.9,63.1
275,Keke Coutee,WR,FA,-,-,-,21.7,17.3,6.3,1.3,-,-,-,12.7,3.4,-,-,-,-,-,10.5,62.7
276,Geronimo Allison,WR,FA,17.9,12.4,15.6,14,-,-,-,2.4,-,-,-,-,-,-,-,-,-,12.5,62.3
277,Breshad Perriman,WR,FA,-,-,-,-,-,-,1.6,0,6.5,5.3,-,0.4,4.6,10.1,10.1,9.6,14,6.2,62.2
278,Jordan Matthews,WR,CAR,-,-,4.1,12.6,1.4,4.6,0,13.3,-,7,6.7,0,7.4,1.6,0,3.3,0,4.4,62
279,Allen Hurns,WR,FA,3,1.9,4.2,6,7.3,0,12.4,-,9.3,6,0,1.7,0,1.9,1.9,0,5.9,3.8,61.5
280,Justin Jackson,RB,FA,-,-,-,0,0,2.2,2.4,-,0,0,0,5.7,15.2,5.5,17.5,11.6,1,4.7,61.1
281,DeVante Parker,WR,NE,-,-,6,-,-,0,-,19.4,1.8,9.3,BYE,4,14.3,2.8,0,3.3,0,5.5,60.9
282,Jack Doyle,TE,FA,11,4,-,-,-,-,-,19,-,6.6,8.3,11.6,-,-,-,-,-,10.1,60.5
283,Jakeem Grant Sr.,WR,CLE,8.8,5.2,21,3.7,0,6.2,5.2,7.6,2.6,0,BYE,-,-,-,-,-,-,6,60.3
284,Tim Patrick,WR,DEN,0,3.6,0,0,1.6,0,0,10.7,2.7,BYE,0,0,0,16.6,11.5,6.7,6.8,3.8,60.2
285,Jordan Wilkins,RB,FA,9.1,8.4,4,1.6,4.8,0,6.4,1.4,-,5.3,9,4.2,1,0,1.6,0,3.3,3.8,60.1
286,Paul Richardson Jr.,WR,FA,6.2,10.3,11.6,-,9,12.3,-,6.1,3.6,-,-,-,-,-,-,-,-,8.4,59.1
287,Geoff Swaim,TE,ARI,4.8,0,9.7,12.9,8.5,4.1,5.5,-,BYE,4.3,6.4,-,-,-,-,-,-,6.2,56.2
288,Trent Taylor,WR,CHI,6.8,0,5.4,3.2,19.1,-,1.6,1.7,-,2.2,-,0,2.1,1.6,1.8,3.3,6.7,4,55.5
289,Matt LaCosse,TE,FA,0,0,0,2.7,3.9,1.7,2.2,6.9,5.4,-,1.9,12.4,0,1.3,8.3,-,8.3,3.7,55
290,Ryan Griffin,TE,FA,0,2.9,6.4,2.2,12.5,0,-,-,2.3,-,0,6.8,2.2,13,0.9,3.5,1.8,3.9,54.5
291,Equanimeous St. Brown,WR,CHI,0,-,-,-,11.9,2.9,-,5.1,1.4,2.3,2.6,8.8,0,3.2,1.7,14.4,-,4.5,54.3
292,Levine Toilolo,TE,FA,1.7,0,0,3.2,0,-,0,2.2,0,2.6,2.3,0,13,4.6,6.8,2.6,14.3,3.3,53.3
293,Isaiah McKenzie,WR,IND,-,-,-,-,-,-,-,0,BYE,5.6,-,9.9,6.6,16.9,11.7,1.8,0,6.6,52.5
294,San Francisco 49ers,DST,SF,6,4,-2,8,1,2,-3,10,15,1,BYE,1,-1,3,3,8,-4,3.3,52
295,Jason Croom,TE,FA,3.8,2.7,9.6,2.3,2.9,0,1.8,2.4,4.6,0,-,3.6,0,-,3.5,7.5,5.2,3.3,49.9
296,Rex Burkhead,RB,FA,7.9,2.2,4.6,-,-,-,-,-,-,-,-,-,6.1,1.5,7.3,9.9,10.2,6.2,49.7
297,Josh Johnson,QB,BAL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,24.3,14.9,8.3,2,12.4,49.6
298,Trenton Cannon,RB,FA,3.1,0,0,0,0,0,11.3,5.2,2.5,4.5,-,0.7,3.5,7.7,6.7,1.9,1.6,3,48.7
299,Jimmy Garoppolo,QB,LV,9,16.6,22.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,48
300,Anthony Firkser,TE,DET,-,0,-,-,-,4.5,0,-,0,2.1,7.4,9.2,13.2,5.7,0,3.6,1.8,4,47.5
301,Demetrius Harris,TE,FA,-,0,8.3,7.9,1.5,0,8.7,0,0,0,1.3,-,12.9,5.8,0,0,0,3.1,46.4
302,Chris Moore,WR,TEN,1.5,3.1,0,3.2,3,4.2,3.3,3.9,4,-,3.2,1.1,3.1,0,7,1.8,3.9,2.9,46.3
303,Virgil Green,TE,FA,4.1,8.5,1.6,2.9,8.3,0,0,-,4.8,5,4.7,0,0,0,2.9,3.2,0,2.9,46
303,Trent Sherfield,WR,BUF,0,-,0,0,0,-,0,-,-,0,1.6,1.6,3.1,12.7,10.5,12.2,4.3,3.5,46
305,Martavis Bryant,WR,DAL,-,7,5.4,8.1,10.1,3.8,-,0,6.6,4.9,-,-,-,-,-,-,-,5.7,45.9
305,Keith Kirkwood,WR,NO,-,-,-,-,-,BYE,-,-,-,6.5,6.3,7.5,10,4.1,6,5.5,0,5.7,45.9
307,James O'Shaughnessy,TE,FA,0,2.7,0,4.8,5.7,5.9,-,-,-,9.6,1.4,0,3.9,4.2,1.7,0,5.5,3.2,45.4
308,Wayne Gallman Jr.,RB,FA,2.8,2.3,2.5,3.3,0,6.2,0,-0.1,-,0.3,5.5,4.3,2.4,3.8,-,1.2,10,3,44.5
309,Jeff Wilson Jr.,RB,MIA,-,-,-,-,-,-,-,-,-,-,BYE,5.1,19.4,10.6,2.6,5.8,0.9,7.4,44.4
310,Nick Boyle,TE,FA,7,4.6,1.2,6.6,2,2.7,1.8,1.7,0,-,7.6,3.9,1.7,0,0,3.5,0,2.8,44.3
311,James Washington,WR,FA,0,8.4,4.5,3,0,0,-,-,3.7,0,2.1,0,-,3.1,9.5,0,9.4,3.1,43.7
312,Luke Stocker,TE,FA,5.7,3.5,2.1,0,0,0,9.1,-,1.5,0,3.6,2.4,0,1.7,4.7,0,9.2,2.7,43.5
313,Jay Ajayi,RB,FA,20.2,9.7,-,11.1,2.4,-,-,-,-,-,-,-,-,-,-,-,-,10.9,43.4
314,James Develin,RB,FA,6.2,0,0,0,0,2.3,0,1.7,1,6.1,-,0,14.4,6.2,3.8,0,1.2,2.7,42.9
315,DeAndre Carter,WR,LV,2,0,-,0,0,2.1,0,0,-,-,0,2.4,9.2,1,8.2,12.1,5.3,3,42.3
316,Bennie Fowler III,WR,FA,-,-,-,-,-,-,2.1,8.8,-,0,2,4.3,2.1,7.6,6.3,3.6,5.1,4.2,41.9
317,Tyrod Taylor,QB,NYG,23.6,14.4,3,-,-,-,-,-,0.4,-,-,-,-,-,-,-,-,10.4,41.4
318,Zane Gonzalez,K,FA,3,6,-,-,-,-,-,-,-,-,-,-,10,3,2,3,14,5.9,41
318,Chad Williams,WR,FA,0,0,1.8,9.2,4.3,1.5,7.4,4.1,-,-,-,-,-,-,-,1.7,11,4.1,41
320,Travis Benjamin,WR,FA,3,-,-,1.2,-,-,2.3,-,-0.2,-0.2,0,7.7,12.5,2.1,8.5,2.7,1.1,3.4,40.7
320,Darren Fells,TE,FA,2.2,3.5,0,11.9,1.8,0,0,1.6,0,0,-,7.6,0,0,0,10.8,1.3,2.5,40.7
322,Josh Hill,TE,FA,2.5,1.5,2.7,9.3,10.4,-,0,0,3,0,4.6,0,0,0,4.4,2.1,0,2.5,40.5
323,Mike Gesicki,TE,NE,2.1,0,6.1,1.9,5.6,2.1,7.4,5.4,0,1.5,BYE,-0.5,0,0,4.3,1.5,2.8,2.5,40.2
324,Las Vegas Raiders,DST,LV,1,4,0,12,1,3,-,-4,-1,4,5,4,-1,3,2,6,1,2.5,40
325,Jordan Akins,TE,CLE,3.1,4.1,2.8,4.4,1.9,1.6,0,0,0,-,6.2,1.8,2.3,6,0,5.3,0,2.5,39.5
325,Tavon Austin,WR,FA,0.1,17.4,11,0.7,5.4,2.9,-,-,-,-,-,-,-,-,-,-,2,5.6,39.5
327,Malcolm Brown,RB,FA,4.3,6.6,4.2,0,0,2.4,8.1,0.7,8.8,2,1.5,-,0.8,-,-,-,-,3.3,39.4
328,Justin Hardy,WR,FA,0,0,0,1.4,0,6.3,4.4,-,0,1.7,0,1.6,0,12,11.9,0,0,2.5,39.3
329,Tyler Eifert,TE,FA,7.4,4.3,13.4,13.8,-,-,-,-,-,-,-,-,-,-,-,-,-,9.7,38.9
330,Raheem Mostert,RB,MIA,0,0,1.8,0,-0.1,8.7,11.8,1.8,14.6,-,BYE,-,-,-,-,-,-,4.3,38.6
331,Kalen Ballage,RB,FA,-,-,-,0.3,0.2,-,0,0.5,3.5,1.6,-,1.5,0.3,0,19.1,6.9,3.8,3.1,37.7
332,Maxx Williams,TE,FA,6.2,6.8,1.5,10.1,2.8,0,0.1,-,-,-,-,0,0,8,1.6,0,0,2.9,37.1
333,Cody Core,WR,FA,-,-,0,0,0,0,6,0,-,3.7,0,1.7,10,6,2,7.6,0,2.6,37
334,Alex Erickson,WR,LAC,0,0,0,2.6,5.4,2.8,0.9,1.5,-,0,0,0,-0.8,1.4,5.3,5.5,12.3,2.3,36.9
335,Marcell Ateman,WR,FA,-,-,-,-,-,-,-,-,-,-,9,4.6,9.6,7.5,4,0,1.7,5.2,36.4
336,Matt McCrane,K,FA,-,-,-,14,4,4,-,-,-,-,3,-,-,-,-,-,11,7.2,36
337,Will Dissly,TE,SEA,19.5,13.2,1.4,1.5,-,-,BYE,-,-,-,-,-,-,-,-,-,-,8.9,35.6
338,Hayden Hurst,TE,CAR,-,-,-,BYE,1.7,0,0,10.9,3.1,-,0,5.5,0,0,5,2.8,6.3,2.9,35.3
338,Lee Smith,TE,FA,0,0,0,5.3,0,0,-,0,0,0,2.6,5.9,7.1,7.3,7.1,0,0,2.2,35.3
340,Rod Smith,RB,FA,0.5,0,0,3.2,1,0.4,0,-,1.8,3.2,2.8,0.7,0.2,6.3,1.4,-0.7,12.9,2.1,33.7
341,Taysom Hill,TE,NO,0,0,3.9,3.8,8.3,BYE,1.5,3.1,1,2.4,0.8,1.3,0,-0.6,1.7,-2,8.4,2.1,33.6
342,Blaine Gabbert,QB,KC,2.7,8.9,0.3,-,-,-,-,-,-,-,6.7,BYE,-0.1,-,-0.1,8,6.6,4.1,33
342,Dan Arnold,TE,FA,-,-,-,-,0,-,5.5,0,0,4.5,4.5,14.5,4,-,0,-,0,3.3,33
344,Mo Alie-Cox,TE,IND,-,-,-,2.7,-,4.4,1.7,9.6,BYE,10.8,0,-,-,-,0,0,3.1,3.6,32.3
345,Marvin Hall,WR,FA,0,4,1.7,1.2,4.5,0,15.3,-,0,2.2,0.3,0,0,-0.3,2,0,0,1.9,30.9
346,Chase Daniel,QB,FA,-,-,-,-0.2,-,-,0,-,-0.3,-,-,19.4,11.8,-,-,-,-,6.1,30.7
347,Brandon Bolden,RB,LV,0,0,0,0,0,0,0,0,0,0,-,0,1,19,1.2,6.3,1.9,1.8,29.4
347,DJ Chark Jr.,WR,CAR,0,0.3,0,1.6,8.8,0,7.1,8.1,-,0,3.5,-,-,-,-,-,0,2.7,29.4
349,Damion Ratley,WR,FA,-,0,0,-,-,14.2,5.3,3.1,3.6,0,-,0,1.2,0,0,0,0,2.1,27.4
350,Colt McCoy,QB,FA,-,-,-,-,-,-,-,-,-,-,9.7,15.5,2,-,-,-,-,9.1,27.2
351,Kyle Allen,QB,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,1.5,25,13.3,26.5
352,Richie James Jr.,WR,KC,-,0,-,-,1.7,0,0,0,8,0,-,4.7,-2,0,0,1.4,12.2,2,26
352,Mike Nugent,K,FA,8,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.7,26
354,Andy Janovich,RB,FA,0,2.1,0.2,4.2,0,0,0,0,1.9,-,2.2,0,1.7,0.3,0,2.1,11,1.6,25.7
355,MyCole Pruitt,TE,ATL,-,0,0,0,0,0,0,BYE,0,0,2.9,2.3,1.4,1.9,1.2,10.9,4.6,1.7,25.2
356,Jake Kumerow,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,2.1,0,1.5,15.8,4.9,4.9,24.3
356,Brandon Powell,WR,MIN,-,-,-,-,-,-,-,0,0,1.6,-,-,-,-,4.5,1.9,16.3,4.1,24.3
358,Andre Roberts,WR,FA,0.2,0,0,0,1.4,0,4.1,0,0,0,-,0,3.8,-2,10.6,0,5.8,1.5,23.9
359,Anthony Sherman,RB,FA,10.6,0,2.6,0,2.5,0.8,0,2,0,1.2,0,-,0,0.2,0,0,3.9,1.5,23.8
360,Dalton Schultz,TE,HOU,0,-,-,-,-,-,2.2,-,0,4.1,0,0.9,1.7,6.7,5.3,0,2.7,2.1,23.6
361,Nick O'Leary,TE,FA,-,-,-,-,0,14.9,4.3,0,0,1.5,-,0,1.9,0,0,0,0,1.9,22.6
362,Trey Quinn,WR,FA,0,-,-,-,-,-,-,-,-,-,8.9,13.6,-,-,-,-,-,7.5,22.5
363,Marcus Johnson,WR,FA,-,0,-0.2,4.4,4.6,13.2,-,-,-,-,-,-,-,-,-,-,-,4.4,22
