#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
167,Washington Commanders,DST,WAS,-1,6,8,8,7,6,4,7,BYE,6,6,0,1,9,2,12,5,5.4,86
168,DeAndre Washington,RB,FA,3.4,6.2,7.2,5.6,10.2,4.9,3.2,3.2,4.5,-,0,-,-,0,4.4,24.7,7.7,6.1,85.2
169,Sammy Watkins,WR,FA,8.3,4,-,-,-,-,-,-,-,-,-,11,6.8,15.4,2,28.4,7.1,10.4,83
170,Albert Wilson,WR,FA,3.1,3.1,0,10.2,-,3.6,1.4,0,12.7,6.5,11.9,2.6,20.3,0,0,1.3,5.2,5.1,81.9
171,Indianapolis Colts,DST,IND,-3,3,10,2,2,3,11,2,5,BYE,6,-1,11,4,18,1,7,5.1,81
172,Brian Hoyer,QB,LV,-,3.1,18.9,19.8,23.8,12.1,2,-,-,-,-,-,-,-,-,-,-,13.3,79.6
173,Chicago Bears,DST,CHI,4,1,1,7,4,7,11,9,BYE,5,0,0,15,14,3,-4,1,4.9,78
174,Paul Perkins,RB,FA,-,-,0,10,3.2,4.6,2.6,-,7.7,3.1,5.5,6.3,3.8,5.5,5.6,8.7,10.2,5.5,76.8
175,Rex Burkhead,RB,FA,0,0,0,0,0,1.6,4.3,0,-,0,2.4,6.8,8.6,6.1,7,10.7,28.4,4.7,75.9
176,Trey Burton,TE,FA,0,15.9,3.9,-,1.5,1.7,0,1.6,8.5,0,2.4,4,10.3,13.5,2.2,1.3,8.9,4.7,75.7
177,Kyle Juszczyk,RB,SF,4.3,1.8,1.2,11.6,5,6.5,1.2,BYE,0.2,4.7,6.2,4.8,1.6,7.6,4.5,10.5,2.1,4.6,73.8
178,Blaine Gabbert,QB,KC,14.5,20.7,5,12.5,19.5,-,-,-,-,-,-,-,1.5,-,-,-,-,12.3,73.7
179,Detroit Lions,DST,DET,0,8,1,3,7,2,7,6,4,BYE,13,6,11,5,3,-3,0,4.6,73
180,Matt Barkley,QB,JAC,-,-,-,-,BYE,-,-0.9,-,-,-,-,20.6,8,12.5,14.5,10.9,6.2,10.3,71.8
181,Jared Cook,TE,FA,1.7,7.1,2.5,-,-,-,-,-,-,-,20.5,1.7,4.9,2.5,14.5,6.7,9.6,7.2,71.7
182,Danny Amendola,WR,FA,7.8,18.8,4.3,0,3.1,5,0,11.9,-,2.4,8.2,1.8,6,-,-,-,-,5.8,69.3
183,Richard Rodgers,TE,FA,3.2,4.5,8.9,-,1.6,3.5,1.7,0,12.4,6.7,6.8,0,3.6,1.8,2,10,2.4,4.3,69.1
184,Robert Griffin III,QB,FA,9.3,-,-,-,-,-,-,-,-,-,-,-,-,11.3,18.6,10.8,16.5,13.3,66.4
185,Justin Hardy,WR,FA,1,7.8,10.6,0,0,6,2.6,2.3,0,0,-,7.7,1.5,8.9,2.6,0,14.3,4.1,65.3
186,Austin Hooper,TE,LV,2.4,11.4,0,11.2,2.4,0,0,9.1,13.6,1.8,-,2.8,0,1.5,7.9,-,-,4.6,64.1
187,Jacksonville Jaguars,DST,JAC,1,1,9,8,BYE,2,-1,-4,3,2,9,4,3,2,4,12,9,4,64
188,San Francisco 49ers,DST,SF,16,6,2,2,0,3,3,BYE,-3,10,0,1,3,8,-1,8,5,3.9,63
189,C.J. Prosise,RB,FA,2.1,-,-,-,-,-,3.7,14.3,2.5,22.3,16.1,-,-,-,-,-,-,10.2,61
190,New Orleans Saints,DST,NO,-4,12,-2,8,BYE,2,0,4,9,10,2,7,1,5,1,6,-3,3.6,58
191,Paul Richardson Jr.,WR,FA,2.1,6.5,0,3.7,-,0,2,5.3,2.5,7.2,1.6,2.7,-,0,0,14.2,8.5,3.8,56.3
192,New York Jets,DST,NYJ,9,2,6,2,2,-1,12,4,1,7,BYE,0,-3,3,2,-3,13,3.5,56
193,Matt Moore,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,23.4,15.2,14.2,13.7,54.7
194,Dion Lewis,RB,FA,-,-,-,-,-,-,-,-,-,-,7.9,9.8,7.8,2.9,12.4,6.7,7.2,7.8,54.7
195,C.J. Uzomah,TE,NYJ,7.9,3.9,5.1,8.5,9.3,1.6,0,-,-,0,BYE,-,-,-,-,7.8,10.3,5.4,54.4
196,Robbie Gould,K,FA,-,-,-,-,-,-,5,-,4,3,5,3,2,4,6,14,8,5.4,54
197,Jared Goff,QB,DET,-,-,-,-,-,-,-,-,-,BYE,6.5,16.6,6.3,9.6,5.4,4,4.8,7.6,53.2
198,Josh McCown,QB,FA,-,14.4,-,-,-,-,-,20.6,-,-3.6,7.8,12.9,-,-,-,-,-,10.4,52.1
199,Virgil Green,TE,FA,6.8,7.6,-,-,-,5.1,0,9.5,5.7,4.4,-,0,0,0,1.9,-,10.7,4.3,51.7
200,Levine Toilolo,TE,FA,0,4.1,0,0,0,15.9,1.5,0,10.2,0,-,2.8,5.2,2.9,4,2,2.8,3.2,51.4
201,Dwayne Washington,RB,DEN,6.1,3.1,4.5,2.4,-,-,-,-,2.6,-,4.1,1.9,6,8.4,6,3.6,0,4.1,48.7
202,Cleveland Browns,DST,CLE,1,4,12,4,0,3,4,1,-4,5,1,3,BYE,4,0,4,6,3,48
203,Wendell Smallwood,RB,FA,0.1,1.6,13.9,-,0,3,1.3,-2.5,2.5,7,11.9,5.7,1.9,0.3,-,-,-,3.6,46.7
204,Chester Rogers,WR,FA,-,0,0,5.9,5.4,10.3,5,-,0,-,0,0,0,3.1,5.4,0,11.2,3.3,46.3
205,Geronimo Allison,WR,FA,-,-,-,-,-,-,-,10.1,0,2.7,0,0,0,0,1.7,10.6,19.1,4.4,44.2
206,Kenyan Drake,RB,FA,0,9.8,6.8,1.5,4,0,0,-,1.6,0.9,0.2,0.9,1.5,2.1,1.6,11.6,1,2.7,43.5
207,Marcedes Lewis,TE,CHI,6.8,9.7,5,2.2,-,0,2.1,6.3,4.3,2.9,3.6,-,-,-,-,-,-,4.3,42.9
208,Luke Willson,TE,FA,4.6,1.6,2.9,0,-,1.9,-,-,-,-,2.2,2.1,-,2.1,10.9,0,11.6,3.6,39.9
209,Kevin White,WR,FA,6.4,8.5,12.2,11.5,-,-,-,-,-,-,-,-,-,-,-,-,-,9.7,38.6
210,Bennie Fowler III,WR,FA,-,-,2.3,0,3.3,11.2,1.7,0,1.4,0,-,14.6,-,1.5,0,1.5,0,2.9,37.5
211,Demetrius Harris,TE,FA,4,0,3.4,2.2,-,2.1,2,4.3,0,0,0,2,1.6,0,0,15.7,0,2.3,37.3
212,Cody Core,WR,FA,-,-,-,-,0,-,-,-,-,0,-,0,7.8,1.8,3.3,11.9,12.2,4.6,37
213,Andre Roberts,WR,FA,1.8,0,0,1.8,0,9.3,3,0,3.7,-,3.4,3.9,7.5,0,0,2.4,0,2.3,36.8
214,Peyton Barber,RB,FA,0,-,0,0,0.6,-,14.4,0.1,9.5,3.8,2.2,3,0.6,0,0,0,1.9,2.4,36.1
215,Jimmy Garoppolo,QB,LV,15.1,21.3,-,-,-0.3,-,-,-0.1,-,-,-,-,-,-,-,0,0,6,36
216,Josh Hill,TE,FA,0,-,-,-,-,10.3,1.6,1.3,8,0,0,13.4,1.3,-,-,-,-,4,35.9
216,Alex Collins,RB,FA,-,0,5.1,0.1,-,8.1,0.2,-,0,0.2,-,0,-,6.6,-,8.7,6.9,3.3,35.9
218,Josh Ferguson,RB,FA,4.4,8.6,6.1,10.1,3.3,0,0,0,1.9,-,0,0,1.1,0,0.1,0,0,2.2,35.6
219,Darren Fells,TE,FA,0,7.1,3.5,2.7,-,1.8,0,-,-,0,3.2,0,1.9,2.2,2.3,0,10.7,2.5,35.4
220,Randy Bullock,K,NYG,2,-,-,-,-,-,-,BYE,-,-,-,-,11,-,8,5,9,7,35
221,Daniel Brown,TE,FA,-,-,-,-,0,0,-,-,-,-,-,11.4,3.3,10.2,1.8,3.9,3.8,4.3,34.4
222,Jerell Adams,TE,FA,-,0,-,0,4.7,0,1.5,-,5.4,10.8,0,0,2,3.1,4.8,1.9,-,2.6,34.2
223,Kenjon Barner,RB,FA,4.2,0.2,10.2,-,0,0.6,0,2.4,6.3,0,1.7,2.2,1.2,-,5.1,-,-,2.6,34.1
224,Darren Waller,TE,NYG,-,-,-,-,0,0,0,BYE,3.7,9.4,0,3.4,2.5,7.3,2.1,2.1,0,2.5,30.5
225,Jacoby Brissett,QB,WAS,-,4.9,14.9,8.5,-,-,-,-,BYE,-,-,-,-,-,-,-,-,9.4,28.3
226,Nick Foles,QB,FA,-,-,-,-,-,-,-,16.8,11.2,-,-,-,-,-,-,-,0,9.3,28
227,Ameer Abdullah,RB,LV,23,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.4,26.8
228,Stephen Anderson,TE,LAC,5.5,3.5,0,-,-,-,0,3.7,-,7.7,2.4,1.8,0,0,1.7,0,0,2,26.3
229,Tyler Higbee,TE,LAR,1.2,0,0,0,0,0,1.4,BYE,4.1,0,2.4,0,3.6,1.8,2.5,8.5,0,1.6,25.5
230,Pharoh Cooper,WR,FA,-,-,-,-,0,-,-,-,1.3,1.6,2,0,1.8,5.2,5.1,0,5.6,2.3,22.6
231,Nick O'Leary,TE,FA,0,0,3.8,4,0,4.9,1.7,4,0,-,0,0,1.8,2.2,0,0,0,1.4,22.4
232,Tyler Kroft,TE,MIA,0,6.5,0,0,5.9,3.9,1.3,1.6,-,0,0,0,0,0,0,-,-,1.4,19.2
233,Andy Janovich,RB,FA,8.8,2.1,2.5,0,0.2,0,2.3,0,0,1.9,-,0.9,-,-,-,-,-,1.7,18.7
234,Patrick DiMarco,RB,FA,1.8,0,0,2.8,2.3,1.3,1.3,0,7.1,0,-,0,0,0,0,1.6,0,1.1,18.2
235,Kevin Hogan,QB,FA,-,-,-,-,-,-,16.4,0.2,-,0.1,-,0,-,-,-,-,-,4.2,16.7
236,Ryan Grant,WR,FA,0,1.5,0,0,0,0,1.5,2.7,-,0,1.4,0,4,0,0,5.5,0,1,16.6
237,Tommylee Lewis,WR,FA,-,0.9,7.4,2.3,-,4.4,0,0,-,-,-,0.7,0,0,0,0,0,1.3,15.7
238,Mike Davis,RB,FA,0.1,2,0,0,0.4,2.9,8.1,-,1,-,-,-,-,-,-,-,-,1.8,14.5
239,Rashard Higgins,WR,FA,0,0,0,0,0,2.4,3.9,2,0,0,0,5.4,-,0,0,0,0,0.9,13.7
240,Chris Moore,WR,TEN,2.3,1.9,1.2,1.6,-,0,3.1,-,0.2,1,0,0,0.7,1.5,0,0,0,0.9,13.5
241,Joshua Perkins,TE,FA,-,-,-,-,-,-,-,-,0,0,-,0,0,0,1.8,11.4,0,1.7,13.2
242,Alex Erickson,WR,LAC,0,3,0,0,0,0,0,0,-,0,1.7,1.7,2.6,2.6,0,1.5,0,0.8,13.1
243,Geoff Swaim,TE,ARI,3.1,4.9,0,0,0,0,-,1.8,3.1,0,-,-,-,-,-,-,-,1.4,12.9
244,Derek Watt,RB,FA,0,0,1.6,0,0.2,1.8,0,6.3,0,0,-,0,0.2,0,0,2.6,0,0.8,12.7
245,Blake Bell,TE,KC,0,1.6,0,0,1.4,-,0,-,0,0,0,0,0,4,5.5,-,-,1,12.5
246,Jonathan Williams,RB,WAS,-,-,0.2,0,-,0.1,-,7.2,0,-,3.6,1.2,0,-,1,0,-0.9,1.1,12.4
247,Keenan Allen,WR,LAC,12.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.3,12.3
248,Nick Williams,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,8.9,-,-,2,5.5,10.9
249,Nick Boyle,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,4.4,4.5,0,1.5,0,1.7,10.4
250,Malcolm Brown,RB,FA,2.3,0,0,0,3.8,0,0,0,0,0,0,0.9,0,-0.6,1.8,0.2,1.1,0.6,9.5
251,Drew Stanton,QB,FA,-,0.4,-,-2.5,12.8,0.4,-,-,-,-,-,-,-,-,-,-,-1.7,1.9,9.4
252,Adrian Peterson,RB,FA,3.1,4.6,-,-,-,-,-,-,-,-,-,-,-,-,1.3,-,-,3,9
252,Mike Glennon,QB,FA,-,-,-,-,-,-,-,-,9,0,-,-,-,-,-,-,-,4.5,9
254,Lee Smith,TE,FA,0,6.4,1.4,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2,8.9
255,Josh Doctson,WR,FA,1.9,6.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3,8.6
256,Geno Smith,QB,SEA,-,-,-,-,BYE,-0.6,8.5,-,-,-,-,-,-,-,-,-,-,4,7.9
257,Malcolm Johnson,RB,FA,2.9,0,1.3,0.3,0,0,3.1,-,-,-,-,-,-,-,-,-,-,1.1,7.6
258,Taiwan Jones,RB,FA,2.9,0,0,-,-,0,-,0,0,-,0,2.5,2.1,0,0,0,0,0.6,7.5
259,Luke Stocker,TE,FA,0,0,-,-,-,-,0,2.8,0,2.1,0,1.3,0,-,0,0,1.1,0.6,7.3
260,Danny Vitale,RB,FA,-,-,-,-,-,-,-,0,0,0,0,0.6,-,0,2.7,2.5,0.9,0.7,6.7
261,Dwayne Harris,WR,FA,0,0,0,-2,0,0,0,-,0,0,0,8.3,0,0,0,0,0,0.4,6.3
262,Nick Vannett,TE,LAC,-,-,-,-,-,0,0,1.7,0,0,-,0,4.5,0,0,-,-,0.7,6.2
263,Troymaine Pope,RB,FA,-,-,-,-,-,-,0.1,-,-,-,0.3,-,4.3,1.2,-,-,-,1.5,5.9
264,Keith Smith,RB,ATL,0.3,1.5,0,2.6,0,0,-,1.1,0,0,0,0,0,0,0,0,0,0.3,5.5
265,Anthony Sherman,RB,FA,0,0,1.3,0,-,0,1,0,1.6,0,0,0,0,0,0,0,1.2,0.3,5.1
266,James Develin,RB,FA,0,0,0,0,0,0,0,0,-,0,0,1.5,0,0,2.3,1,0,0.3,4.8
267,Mike Thomas,WR,FA,0,0,0,0,0,0,0,-,0,0,0,0,0,0.6,1.6,-,2.5,0.3,4.7
268,Ross Travis,TE,FA,0,0,3,0,-,-,-,-,-,1.5,0,-,-,-,-,-,-,0.8,4.5
269,Alex Ellis,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1.1,3,0,0.7,4.1
270,Brandon Bolden,RB,LV,0.4,0,0,3.5,-,-,0,0,-,0,0,0,0,0,0,0,0,0.3,3.9
271,J.D. McKissic,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8,3.8,3.8
272,D.J. Foster,RB,FA,-,1.9,-,-,1.7,0,-,-,-,-,-,-,-,-,-,-,-,1.2,3.6
273,MyCole Pruitt,TE,ATL,-,-,-,1.7,0,-,-,-,-,-,BYE,-,-,-,-,0,1.6,0.8,3.3
274,Devin Smith,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,0,0.8,3
274,Derek Carrier,TE,FA,-,-,-,-,-,-,-,-,-,0,0,1.4,1.6,0,0,0,0,0.4,3
276,Damiere Byrd,WR,HOU,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.6,2.6,2.6
277,Laquon Treadwell,WR,BAL,-,0,-,0,0,-,-,0,2.5,-,0,0,0,0,-,-,-,0.3,2.5
277,Roosevelt Nix,RB,FA,-,-,-,-,-,0,0,-,-,0,0,0,0,0,0,0,2.5,0.3,2.5
279,Chris Manhertz,TE,DEN,-,0,0,0,-,-,-,-,-,-,0,0,-,-,-,2,0,0.3,2
280,James O'Shaughnessy,TE,FA,0,0,0,0,-,0,0,0,1,0,0,0.9,0,0,0,0,0,0.1,1.9
281,Rod Smith,RB,FA,0,0,0,0,1.4,0,-,0,-,-,-,-,-,-,-,-,-,0.2,1.4
282,Joe Webb III,QB,FA,0,-,0,1.3,-,0,-,0,0,0,0,0,0,0,0,0,0,0.1,1.3
283,Tyler Ervin,RB,FA,1.8,0,-2,0,0,1.4,1.9,0,-,0,-2,-,-,-,-,0,0,0.1,1.1
284,Chase Daniel,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,-,0.6,0.6
284,Raheem Mostert,RB,MIA,-,-,0,0,-,-,-,BYE,-,-,-,-,-,-,-,-,0.6,0.2,0.6
286,Matt Schaub,QB,FA,-,-,-,-,-,-,-,-,-0.2,-,-,0,-,0,0.6,-,-,0.1,0.4
287,Beau Brinkley,TE,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0
287,Jonathan Brown,K,FA,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0
287,Temarrick Hemingway,TE,FA,-,0,-,0,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0
287,AJ McCarron,QB,CIN,-,-,-,-,-,0,-,-,BYE,-,-,-,-,-,-,-,-,0,0
287,Michael Burton,RB,DEN,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,-,0,0
287,Clark Harris,TE,FA,0,0,0,0,0,0,0,0,-,0,0,-,-,-,0,0,0,0,0
287,Demarcus Robinson,WR,LAR,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Maxx Williams,TE,FA,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
287,Kyle Nelson,TE,FA,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
287,Eric Tomlinson,TE,IND,-,-,-,-,-,-,-,-,-,0,-,0,0,0,0,0,0,0,0
297,Chad Henne,QB,FA,-,-,-,-,-,-,-,-,-,-,-0.2,-,-,-,-,-,-,-0.2,-0.2
298,Sean Mannion,QB,SEA,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-1.3,-1.3,-1.3
299,Matthew Slater,WR,NE,0,0,0,0,0.5,0,0,0,BYE,0,0,-,-,-2,0,-,0,-0.1,-1.5
300,Brett Hundley,QB,FA,-,-,-,-,-,-,-,-,-,0.3,-1.6,-,-,-0.2,-,0,-,-0.4,-1.5
301,Jakeem Grant Sr.,WR,CLE,0,0,0,0,0,0,0,-,0,-2,0,0,0,0,0,0,0.1,-0.1,-1.9
302,Kalif Raymond,WR,DET,-,-,-,-,-,-,-,-,-,BYE,-,-,0,0,-,-2,0,-0.5,-2
4,Andrew Luck,QB,FA,35.5,10.1,13.2,17.7,22.2,23.4,27.8,18.4,12.7,-,18.7,-,29.7,16.2,18.8,24.7,18.5,20.5,307.7
9,Blake Bortles,QB,FA,15,18.6,11.5,25.9,-,10.9,13.1,29.7,21.5,17.7,12.4,21.1,10.1,15.6,7.2,25.7,14.1,16.9,270.1
11,Russell Wilson,QB,DEN,11.9,11.6,14,23.9,-,11.5,8.7,9.2,26.3,26.5,24.3,10,16,5.5,20.4,33.6,14.7,16.8,268.1
19,Carson Palmer,QB,FA,18.9,24.2,3.5,11.5,-,12.4,14.5,22.5,-,14.6,13,17.6,23.9,10.3,20.7,15.3,20.2,16.2,243.1
21,Eli Manning,QB,FA,18.3,12.3,14,8.4,10.1,24.1,7.6,-,21.9,18,17.2,19.6,11.7,5.5,16,12.2,7.2,14,224.2
22,Alex Smith,QB,FA,28,3.6,13.2,17.7,-,8.9,17.3,10,-,8.4,19.4,15,12.5,11.2,11.6,22.4,24.7,14.9,223.8
23,Sam Bradford,QB,FA,-,19.1,10.6,15.1,18.6,-,6.9,13.1,15.4,18.3,8.7,7,14.9,17.4,7.6,25.8,22.4,14.7,220.9
24,Carson Wentz,QB,LAR,19.2,12.6,21,-,16.9,7.4,6.1,11.8,10.2,8.2,14.9,17.5,12.6,13.1,11.6,10.8,19.1,13.3,213
25,Colin Kaepernick,QB,FA,0,-,-,-,-,18.1,14.1,-,22.2,23.9,19.4,33.1,2.2,11.6,17.4,26.1,12.2,16.7,200.4
28,Brock Osweiler,QB,FA,16.6,10.4,7.1,15.6,9.4,16.4,4.8,9.1,-,14.3,13,12.1,17.3,3.7,-2.1,-,20.2,11.2,168
32,Cody Kessler,QB,FA,-,-,9.7,11.1,6.5,21.7,3.1,-,13.2,7.9,3.3,-,-,-,-,0.4,-,8.6,77
33,Blaine Gabbert,QB,KC,13.5,20.7,5,12.5,19.5,-,-,-,-,-,-,-,1.5,-,-,-,-,12.1,72.7
34,Matt Barkley,QB,JAC,-,-,-,-,BYE,-,-0.9,-,-,-,-,20.6,8,12.5,14.5,10.9,5.2,10.1,70.8
39,Jay Cutler,QB,FA,11.8,2.3,-,-,-,-,-,14.3,-,6,12.4,-,-,-,-,-,-,9.4,46.8
40,Jimmy Garoppolo,QB,LV,14.1,21.3,-,-,-0.3,-,-,-0.1,-,-,-,-,-,-,-,0,0,5.8,35
41,Landry Jones,QB,FA,-,-,-,0,-0.2,-0.1,13.2,-,-,0,-,0,-0.1,-,-,-,21.1,4.2,33.9
42,Bryce Petty,QB,FA,-,-,-,-,-,-,-,-,0.8,8.5,-,-,5.4,12.2,7.4,-2,-,5.4,32.3
43,Paxton Lynch,QB,FA,-,-,-,10.4,12.7,-,-,-,-,-,-,-,5.3,-,-,-,-,9.5,28.4
46,Tom Savage,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.4,8.1,-0.9,5.9,17.6
48,Derek Anderson,QB,FA,-,-,0.1,12.9,5.5,-,-,-,-,-,-,0,-2,0,-,-,-,2.8,16.5
49,Matt Cassel,QB,FA,-,-0.1,-,-,-,-,-,0.6,-,-,-,-,-,-,-,7,8.2,3.9,15.7
50,Shaun Hill,QB,FA,10.2,-,-,-,-,-,-,-,-,-,-,-,0.2,-,-,-,-0.3,3.4,10.2
51,Charlie Whitehurst,QB,FA,-,-,-,-,9.4,-,-,-,-,-,-,-,-,-,-,-,-,9.4,9.4
54,Scott Tolzien,QB,FA,-,-,-,-,-,-,-,-,-,-,-,8.8,0.1,-,0,-,-,3,8.9
55,Trevone Boykin,QB,FA,-,-,4.4,-,-,-,-,-,-,-,-0.5,-,1.6,0,-,-,2.4,1.6,7.9
57,E.J. Manuel,QB,FA,-,0.6,-,-,-,1.1,-,3.4,-,-,-,-,0,-,0.1,-,2.2,1.2,7.4
58,Connor Cook,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6
59,Tony Romo,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.2,5.2,5.2
60,Cardale Jones,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7,1.7,1.7
60,Matt McGloin,QB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0.9,0.8,0.6,1.7
62,David Fales,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9,0.9,0.9
65,Joe Webb III,QB,FA,0,-,0,0.3,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0.3
67,Kellen Clemens,QB,FA,-,-0.1,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,-0.1
69,Mark Sanchez,QB,FA,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-0.6,-0.2,-0.5
70,Sean Mannion,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.3,-1.3,-1.3
72,Ryan Mallett,QB,FA,-,-,-,-,-,-,-,-,0.4,-0.3,-,-,-0.1,-,-,-,-1.5,-0.4,-1.6
5,DeMarco Murray,RB,FA,22.7,21.5,26.5,25.9,18.7,12.5,21.7,19.8,21,28,16.9,13.4,-,15.2,19.1,8,2.9,18.4,293.8
7,Melvin Gordon III,RB,FA,17.7,21,17.8,23.9,13.7,9.4,36.1,19.5,36.1,18.2,-,12.9,23.8,0.5,-,-,-,19.3,250.6
9,LeGarrette Blount,RB,FA,11,18.3,22.5,8.8,9.7,15,26.4,10.3,-,24.9,12.4,6.7,14.8,14.9,9.1,17,11.1,14.6,232.9
12,Frank Gore,RB,FA,11.8,15.3,15.3,20.5,8.9,11.8,19.3,14.2,21.1,-,16.1,4.1,7.9,15.4,15.5,7.4,9.6,13.4,214.2
14,Isaiah Crowell,RB,FA,15.8,21.8,7.9,23.2,5,5.6,16.9,14.3,10.7,8.3,7.3,13.1,-,12.8,2.8,21.8,17.8,12.8,205.1
15,Todd Gurley II,RB,FA,5.2,8,21,13.2,17.8,13.7,15.2,-,11.4,8.2,13.6,12.9,6.7,17.3,4.6,17.7,11.7,12.4,198.2
16,Bilal Powell,RB,FA,6.8,1.3,11.1,14,11.1,5.2,1.8,14.9,9.1,21.9,-,5.3,0.3,34.9,27.2,9.4,22.7,12.3,197
17,Spencer Ware,RB,FA,32.9,10.5,7.3,8.6,-,24.3,21.1,6.7,-,10.2,10.5,11.6,20.2,7.3,12.4,10.2,-,13.8,193.8
21,Matt Forte,RB,FA,20.5,30.9,8.4,6.3,8,3.2,29.4,23.8,16.7,12.9,-,8,10.9,0.8,3.8,-,-,13.1,183.6
22,Jeremy Hill,RB,FA,9.1,8.9,21.7,7.1,1.2,5.1,27.2,14.3,-,10.6,8.3,14.2,12.5,23.2,12.1,0.8,-,11.8,176.3
23,Terrance West,RB,FA,5.8,6.7,6.3,17.3,10.9,28.3,1,-,3.7,8.7,12.3,9.4,21.8,6.6,16.2,8.5,7.5,10.7,171
24,Darren Sproles,RB,FA,5.6,6.8,24.7,-,10.8,3.4,6.9,15.3,10.1,15.6,3.1,10.4,16.9,12,-,14.3,6.6,10.8,162.5
29,Jonathan Stewart,RB,FA,6.4,3.6,-,-,-,20.5,-,23,4.2,3.9,10.9,21.6,4.3,12.6,15,6.2,14.2,11.3,146.4
30,Ryan Mathews,RB,FA,13.7,16.5,-0.5,-,16.5,6,7.3,8.1,8.5,29.9,3.1,-,-,6,22.3,7.2,-,11.1,144.6
34,Rashad Jennings,RB,FA,8.8,6,-,-,-,7.5,12.9,-,6.9,13.9,23.9,7.9,17.3,7.7,3.8,9.1,12.7,10.6,138.4
36,Christine Michael,RB,FA,9.1,9.6,25.1,20,-,23.3,8.5,11.2,6.1,3.6,-,0.4,1.9,3.6,10.5,1.5,2.6,9.1,137
37,Robert Kelley,RB,FA,-,0,0.7,0.4,1.8,5.9,8.6,14.7,-,10.5,31.7,6.2,6.3,16.8,15.5,10.2,3.3,8.8,132.6
38,Matt Asiata,RB,FA,1.3,3.5,2.9,9.8,19.1,-,14,9.8,6.1,8.5,9.7,13.1,3.7,11.1,3,9.4,7.5,8.3,132.5
39,Tim Hightower,RB,FA,2,0.9,1.9,1.1,-,0,5.4,11.2,17.2,7.5,20.6,18.5,1.9,4.9,19.8,5,8.9,7.9,126.8
40,Mike Gillislee,RB,FA,0.6,8.8,2,5.3,6.6,12.1,2,18.4,11.6,-,7.2,-,16.9,3.4,9.7,9.1,12,8.4,125.7
43,Shaun Draughn,RB,FA,9.6,2.1,2.2,1.8,-0.1,0.2,16.3,-,0,0,13.3,10.9,2,9.7,1.5,12.5,26.9,6.8,108.9
44,Robert Turbin,RB,FA,3.9,7,6.9,2.5,-,6.4,3.2,6.4,4.3,-,6.4,3.8,7.6,8.3,19.4,10.9,11.3,7.2,108.3
46,C.J. Anderson,RB,FA,29.9,18.3,5.1,12.2,9.2,11.1,16.7,-,-,-,-,-,-,-,-,-,-,14.6,102.5
47,Kenneth Dixon,RB,FA,-,-,-,-,1.5,2.2,0.9,-,3.3,13,4,12,11.7,22.1,9.6,6.8,15.3,8.5,102.4
48,DeAngelo Williams,RB,FA,35.1,23.2,8.4,7.9,0,1,-,-,0.1,-,-,-,-,-,-,0,24.4,11.1,100.1
49,Chris Ivory,RB,FA,-,-,3.3,2.9,-,11.5,7.1,2.2,9.7,6.1,15.4,12.5,-,-,4.4,19.4,-,8.6,94.5
50,Charcandrick West,RB,FA,8.3,7.3,4.1,-,-,1.9,1.8,8,10.4,4,7.2,0.8,0,6.4,0.5,4.8,28.6,6.3,94.1
